trp_town_8_merchant|杂 货 商 人
trp_town_9_merchant|杂 货 商 人
trp_town_10_merchant|杂 货 商 人
trp_town_11_merchant|杂 货 商 人
trp_town_12_merchant|杂 货 商 人
trp_town_13_merchant|杂 货 商 人
trp_town_14_merchant|杂 货 商 人
trp_town_15_merchant|杂 货 商 人
trp_town_16_merchant|杂 货 商 人
trp_town_17_merchant|杂 货 商 人
trp_town_18_merchant|杂 货 商 人
trp_town_19_merchant|杂 货 商 人
trp_town_20_merchant|杂 货 商 人
trp_town_21_merchant|杂 货 商 人
trp_town_22_merchant|杂 货 商 人
trp_salt_mine_merchant|巴 瑞 赞
trp_salt_mine_merchant_pl|巴 瑞 赞
trp_town_1_horse_merchant|马 匹 贩 子
trp_town_2_horse_merchant|马 匹 贩 子
trp_town_3_horse_merchant|马 匹 贩 子
trp_town_4_horse_merchant|马 匹 贩 子
trp_town_5_horse_merchant|马 匹 贩 子
trp_town_6_horse_merchant|马 匹 贩 子
trp_town_7_horse_merchant|马 匹 贩 子
trp_town_8_horse_merchant|马 匹 贩 子
trp_town_9_horse_merchant|马 匹 贩 子
trp_town_10_horse_merchant|马 匹 贩 子
trp_town_11_horse_merchant|马 匹 贩 子
trp_town_12_horse_merchant|马 匹 贩 子
trp_town_13_horse_merchant|马 匹 贩 子
trp_town_14_horse_merchant|马 匹 贩 子
trp_town_15_horse_merchant|马 匹 贩 子
trp_town_16_horse_merchant|马 匹 贩 子
trp_town_17_horse_merchant|马 匹 贩 子
trp_town_18_horse_merchant|马 匹 贩 子
trp_town_19_horse_merchant|马 匹 贩 子
trp_town_20_horse_merchant|马 匹 贩 子
trp_town_21_horse_merchant|马 匹 贩 子
trp_town_22_horse_merchant|马 匹 贩 子
trp_town_1_mayor|镇 长
trp_town_2_mayor|镇 长
trp_town_3_mayor|镇 长
trp_town_4_mayor|镇 长
trp_town_5_mayor|镇 长
trp_town_6_mayor|镇 长
trp_town_7_mayor|镇 长
trp_town_8_mayor|镇 长
trp_town_9_mayor|镇 长
trp_town_10_mayor|镇 长
trp_town_11_mayor|镇 长
trp_town_12_mayor|镇 长
trp_town_13_mayor|镇 长
trp_town_14_mayor|镇 长
trp_town_15_mayor|镇 长
trp_town_16_mayor|镇 长
trp_town_17_mayor|镇 长
trp_town_18_mayor|镇 长
trp_town_19_mayor|镇 长
trp_town_20_mayor|镇 长
trp_town_21_mayor|镇 长
trp_town_22_mayor|镇 长
trp_village_1_elder|村 长
trp_village_2_elder|村 长
trp_village_3_elder|村 长
trp_village_4_elder|村 长
trp_village_5_elder|村 长
trp_village_6_elder|村 长
trp_village_7_elder|村 长
trp_village_8_elder|村 长
trp_village_9_elder|村 长
trp_village_10_elder|村 长
trp_village_11_elder|村 长
trp_village_12_elder|村 长
trp_village_13_elder|村 长
trp_village_14_elder|村 长
trp_village_15_elder|村 长
trp_village_16_elder|村 长
trp_village_17_elder|村 长
trp_village_18_elder|村 长
trp_village_19_elder|村 长
trp_village_20_elder|村 长
trp_village_21_elder|村 长
trp_village_22_elder|村 长
trp_village_23_elder|村 长
trp_village_24_elder|村 长
trp_village_25_elder|村 长
trp_village_26_elder|村 长
trp_village_27_elder|村 长
trp_village_28_elder|村 长
trp_village_29_elder|村 长
trp_village_30_elder|村 长
trp_village_31_elder|村 长
trp_village_32_elder|村 长
trp_village_33_elder|村 长
trp_village_34_elder|村 长
trp_village_35_elder|村 长
trp_village_36_elder|村 长
trp_village_37_elder|村 长
trp_village_38_elder|村 长
trp_village_39_elder|村 长
trp_village_40_elder|村 长
trp_village_41_elder|村 长
trp_village_42_elder|村 长
trp_village_43_elder|村 长
trp_village_44_elder|村 长
trp_village_45_elder|村 长
trp_village_46_elder|村 长
trp_village_47_elder|村 长
trp_village_48_elder|村 长
trp_village_49_elder|村 长
trp_village_50_elder|村 长
trp_village_51_elder|村 长
trp_village_52_elder|村 长
trp_village_53_elder|村 长
trp_village_54_elder|村 长
trp_village_55_elder|村 长
trp_village_56_elder|村 长
trp_village_57_elder|村 长
trp_village_58_elder|村 长
trp_village_59_elder|村 长
trp_village_60_elder|村 长
trp_village_61_elder|村 长
trp_village_62_elder|村 长
trp_village_63_elder|村 长
trp_village_64_elder|村 长
trp_village_65_elder|村 长
trp_village_66_elder|村 长
trp_village_67_elder|村 长
trp_village_68_elder|村 长
trp_village_69_elder|村 长
trp_village_70_elder|村 长
trp_village_71_elder|村 长
trp_village_72_elder|村 长
trp_village_73_elder|村 长
trp_village_74_elder|村 长
trp_village_75_elder|村 长
trp_village_76_elder|村 长
trp_village_77_elder|村 长
trp_village_78_elder|村 长
trp_village_79_elder|村 长
trp_village_80_elder|村 长
trp_village_81_elder|村 长
trp_village_82_elder|村 长
trp_village_83_elder|村 长
trp_village_84_elder|村 长
trp_village_85_elder|村 长
trp_village_86_elder|村 长
trp_village_87_elder|村 长
trp_village_88_elder|村 长
trp_village_89_elder|村 长
trp_village_90_elder|村 长
trp_village_91_elder|村 长
trp_village_92_elder|村 长
trp_village_93_elder|村 长
trp_village_94_elder|村 长
trp_village_95_elder|村 长
trp_village_96_elder|村 长
trp_village_97_elder|村 长
trp_village_98_elder|村 长
trp_village_99_elder|村 长
trp_village_100_elder|村 长
trp_village_101_elder|村 长
trp_village_102_elder|村 长
trp_village_103_elder|村 长
trp_village_104_elder|村 长
trp_village_105_elder|村 长
trp_village_106_elder|村 长
trp_village_107_elder|村 长
trp_village_108_elder|村 长
trp_village_109_elder|村 长
trp_village_110_elder|村 长
trp_merchants_end|merchants end
trp_merchants_end_pl|merchants end
trp_local_merchant|本 地 商 人
trp_local_merchant_pl|本 地 商 人
trp_tax_rebel|造 反 的 农 民
trp_tax_rebel_pl|造 反 的 农 民
trp_trainee_peasant|农 民
trp_trainee_peasant_pl|农 民
trp_fugitive|紧 张 不 安 的 人
trp_fugitive_pl|紧 张 不 安 的 人
trp_belligerent_drunk|闹 事 的 酒 鬼
trp_belligerent_drunk_pl|闹 事 的 酒 鬼
trp_hired_assassin|职 业 刺 客
trp_hired_assassin_pl|职 业 刺 客
trp_fight_promoter|相 貌 粗 野 的 人
trp_fight_promoter_pl|相 貌 粗 野 的 人
trp_spy|普 通 的 市 民
trp_spy_pl|普 通 的 市 民
trp_spy_partner|不 起 眼 的 市 民
trp_spy_partner_pl|不 起 眼 的 市 民
trp_nurse_for_lady|女 仆
trp_nurse_for_lady_pl|女 仆
trp_temporary_minister|首 席 大 臣
trp_temporary_minister_pl|首 席 大 臣
trp_swadian_crossbowman_multiplayer_ai|斯 瓦 迪 亚 弩 手
trp_swadian_crossbowman_multiplayer_ai_pl|斯 瓦 迪 亚 弩 手
trp_swadian_infantry_multiplayer_ai|斯 瓦 迪 亚 步 兵
trp_swadian_infantry_multiplayer_ai_pl|斯 瓦 迪 亚 步 兵
trp_swadian_man_at_arms_multiplayer_ai|斯 瓦 迪 亚 重 骑 兵
trp_swadian_man_at_arms_multiplayer_ai_pl|斯 瓦 迪 亚 重 骑 兵
trp_vaegir_archer_multiplayer_ai|维 基 亚 弓 箭 手
trp_vaegir_archer_multiplayer_ai_pl|维 基 亚 弓 箭 手
trp_vaegir_spearman_multiplayer_ai|维 基 亚 长 矛 手
trp_vaegir_spearman_multiplayer_ai_pl|维 基 亚 长 矛 手
trp_vaegir_horseman_multiplayer_ai|维 基 亚 骑 手
trp_vaegir_horseman_multiplayer_ai_pl|维 基 亚 骑 手
trp_khergit_dismounted_lancer_multiplayer_ai|库 吉 特 下 马 枪 骑 兵
trp_khergit_dismounted_lancer_multiplayer_ai_pl|库 吉 特 下 马 枪 骑 兵
trp_khergit_veteran_horse_archer_multiplayer_ai|库 吉 特 骑 射 手
trp_khergit_veteran_horse_archer_multiplayer_ai_pl|库 吉 特 骑 射 手
trp_khergit_lancer_multiplayer_ai|库 吉 特 枪 骑 兵
trp_khergit_lancer_multiplayer_ai_pl|库 吉 特 枪 骑 兵
trp_nord_veteran_multiplayer_ai|诺 德 轻 步 兵
trp_nord_veteran_multiplayer_ai_pl|诺 德 轻 步 兵
trp_nord_scout_multiplayer_ai|诺 德 斥 侯
trp_nord_scout_multiplayer_ai_pl|诺 德 斥 侯
trp_nord_archer_multiplayer_ai|诺 德 弓 箭 手
trp_nord_archer_multiplayer_ai_pl|诺 德 弓 箭 手
trp_rhodok_veteran_crossbowman_multiplayer_ai|罗 多 克 弩 手
trp_rhodok_veteran_crossbowman_multiplayer_ai_pl|罗 多 克 弩 手
trp_rhodok_veteran_spearman_multiplayer_ai|罗 多 克 长 矛 手
trp_rhodok_veteran_spearman_multiplayer_ai_pl|罗 多 克 长 矛 手
trp_rhodok_scout_multiplayer_ai|罗 多 克 斥 侯
trp_rhodok_scout_multiplayer_ai_pl|罗 多 克 斥 侯
trp_sarranid_infantry_multiplayer_ai|萨 兰 德 步 兵
trp_sarranid_infantry_multiplayer_ai_pl|萨 兰 德 步 兵
trp_sarranid_archer_multiplayer_ai|萨 兰 德 弓 箭 手
trp_sarranid_archer_multiplayer_ai_pl|萨 兰 德 弓 箭 手
trp_sarranid_horseman_multiplayer_ai|萨 兰 德 骑 手
trp_sarranid_horseman_multiplayer_ai_pl|萨 兰 德 骑 手
trp_swadian_crossbowman_multiplayer|斯 瓦 迪 亚 弩 手
trp_swadian_crossbowman_multiplayer_pl|斯 瓦 迪 亚 弩 手
trp_swadian_infantry_multiplayer|斯 瓦 迪 亚 步 兵
trp_swadian_infantry_multiplayer_pl|斯 瓦 迪 亚 步 兵
trp_swadian_man_at_arms_multiplayer|斯 瓦 迪 亚 重 骑 兵
trp_swadian_man_at_arms_multiplayer_pl|斯 瓦 迪 亚 重 骑 兵
trp_vaegir_archer_multiplayer|维 基 亚 弓 箭 手
trp_vaegir_archer_multiplayer_pl|维 基 亚 弓 箭 手
trp_vaegir_spearman_multiplayer|维 基 亚 长 矛 手
trp_vaegir_spearman_multiplayer_pl|维 基 亚 长 矛 手
trp_vaegir_horseman_multiplayer|维 基 亚 骑 手
trp_vaegir_horseman_multiplayer_pl|维 基 亚 骑 手
trp_khergit_veteran_horse_archer_multiplayer|库 吉 特 骑 射 手
trp_khergit_veteran_horse_archer_multiplayer_pl|库 吉 特 骑 射 手
trp_khergit_infantry_multiplayer|库 吉 特 步 兵
trp_khergit_infantry_multiplayer_pl|库 吉 特 步 兵
trp_khergit_lancer_multiplayer|库 吉 特 枪 骑 兵
trp_khergit_lancer_multiplayer_pl|库 吉 特 枪 骑 兵
trp_nord_archer_multiplayer|诺 德 弓 箭 手
trp_nord_archer_multiplayer_pl|诺 德 弓 箭 手
trp_nord_veteran_multiplayer|诺 德 皇 家 侍 卫
trp_nord_veteran_multiplayer_pl|诺 德 皇 家 侍 卫
trp_nord_scout_multiplayer|诺 德 斥 侯
trp_nord_scout_multiplayer_pl|诺 德 斥 侯
trp_rhodok_veteran_crossbowman_multiplayer|罗 多 克 弩 手
trp_rhodok_veteran_crossbowman_multiplayer_pl|罗 多 克 弩 手
trp_rhodok_sergeant_multiplayer|罗 多 克 军 士
trp_rhodok_sergeant_multiplayer_pl|罗 多 克 军 士
trp_rhodok_horseman_multiplayer|罗 多 克 骑 手
trp_rhodok_horseman_multiplayer_pl|罗 多 克 骑 手
trp_sarranid_archer_multiplayer|萨 兰 德 弓 箭 手
trp_sarranid_archer_multiplayer_pl|萨 兰 德 弓 箭 手
trp_sarranid_footman_multiplayer|萨 兰 德 轻 步 兵
trp_sarranid_footman_multiplayer_pl|萨 兰 德 轻 步 兵
trp_sarranid_mamluke_multiplayer|萨 兰 德 马 穆 鲁 克
trp_sarranid_mamluke_multiplayer_pl|萨 兰 德 马 穆 鲁 克
trp_quick_battle_troop_1|演 武 剑 修 · 陆 青 崖
trp_quick_battle_troop_1_pl|演 武 剑 修 · 陆 青 崖
trp_quick_battle_troop_2|演 武 刀 修 · 韩 照 野
trp_quick_battle_troop_2_pl|演 武 刀 修 · 韩 照 野
trp_quick_battle_troop_3|演 武 法 修 · 白 无 涯
trp_quick_battle_troop_3_pl|演 武 法 修 · 白 无 涯
trp_quick_battle_troop_4|演 武 枪 修 · 秦 破 阵
trp_quick_battle_troop_4_pl|演 武 枪 修 · 秦 破 阵
trp_quick_battle_troop_5|演 武 符 修 · 顾 玄 墨
trp_quick_battle_troop_5_pl|演 武 符 修 · 顾 玄 墨
trp_quick_battle_troop_6|演 武 弓 修 · 叶 飞 霜
trp_quick_battle_troop_6_pl|演 武 弓 修 · 叶 飞 霜
trp_quick_battle_troop_7|演 武 盾 修 · 周 定 岳
trp_quick_battle_troop_7_pl|演 武 盾 修 · 周 定 岳
trp_quick_battle_troop_8|演 武 灵 修 · 苏 照 水
trp_quick_battle_troop_8_pl|演 武 灵 修 · 苏 照 水
trp_quick_battle_troop_9|演 武 火 修 · 唐 赤 城
trp_quick_battle_troop_9_pl|演 武 火 修 · 唐 赤 城
trp_quick_battle_troop_10|演 武 雪 修 · 沈 寒 衣
trp_quick_battle_troop_10_pl|演 武 雪 修 · 沈 寒 衣
trp_quick_battle_troop_11|演 武 首 席 · 方 云 台
trp_quick_battle_troop_11_pl|演 武 首 席 · 方 云 台
trp_tutorial_fighter_1|初 级 斗 士
trp_tutorial_fighter_1_pl|初 级 斗 士
trp_tutorial_fighter_2|初 级 斗 士
trp_tutorial_fighter_2_pl|初 级 斗 士
trp_tutorial_fighter_3|正 规 斗 士
trp_tutorial_fighter_3_pl|初 级 斗 士
trp_tutorial_fighter_4|资 深 斗 士
trp_tutorial_fighter_4_pl|初 级 斗 士
trp_tutorial_archer_1|弓 箭 手
trp_tutorial_archer_1_pl|弓 箭 手
trp_tutorial_master_archer|弓 箭 教 练
trp_tutorial_master_archer_pl|弓 箭 教 练
trp_tutorial_rider_1|骑 手
trp_tutorial_rider_2|骑 射 手
trp_tutorial_master_horseman|骑 术 教 练
trp_tutorial_master_horseman_pl|骑 术 教 练
trp_swadian_merchant|太 清 灵 商
trp_vaegir_merchant|青 岚 坊 商
trp_khergit_merchant|玄 霜 行 商
trp_nord_merchant|天 魔 黑 市 商
trp_rhodok_merchant|人 皇 商 使
trp_sarranid_merchant|妖 海 海 商
trp_startup_merchants_end|startup merchants end
trp_startup_merchants_end_pl|startup merchants end
trp_sea_raider_leader|海 寇 头 领
trp_sea_raider_leader_pl|海 寇 头 领
trp_looter_leader|散 寇 头 目
trp_looter_leader_pl|散 寇 头 目
trp_bandit_leaders_end|bandit leaders end
trp_bandit_leaders_end_pl|bandit leaders end
trp_relative_of_merchant|商 人 的 兄 弟
trp_relative_of_merchants_end|relative of merchants end
trp_relative_of_merchants_end_pl|relative of merchants end
trp_qingyun_outer|外 门 弟 子
trp_qingyun_outer_pl|外 门 弟 子
trp_qingyun_inner|内 门 弟 子
trp_qingyun_inner_pl|内 门 弟 子
trp_qingyun_sword_disciple|青 云 剑 弟 子
trp_qingyun_sword_disciple_pl|青 云 剑 弟 子
trp_qingyun_sword_cultivator|剑 修 真 传
trp_qingyun_sword_cultivator_pl|剑 修 真 传
trp_qingyun_sword_elder|青 云 剑 长 老
trp_qingyun_sword_elder_pl|青 云 剑 长 老
trp_qingyun_array_disciple|器 修 弟 子
trp_qingyun_array_disciple_pl|器 修 弟 子
trp_qingyun_array_cultivator|器 修 真 传
trp_qingyun_array_cultivator_pl|器 修 真 传
trp_qingyun_array_elder|炼 器 长 老
trp_qingyun_array_elder_pl|炼 器 长 老
trp_qingyun_body_disciple|血 炼 弟 子
trp_qingyun_body_disciple_pl|血 炼 弟 子
trp_qingyun_body_cultivator|血 炼 真 传
trp_qingyun_body_cultivator_pl|血 炼 真 传
trp_qingyun_body_elder|血 炼 长 老
trp_qingyun_body_elder_pl|血 炼 长 老
trp_taiyi_outer|太 一 外 门 弟 子
trp_taiyi_outer_pl|太 一 外 门 弟 子
trp_taiyi_array_disciple|太 一 符 修 弟 子
trp_taiyi_array_disciple_pl|太 一 符 修 弟 子
trp_taiyi_array_elder|太 一 符 箓 长 老
trp_taiyi_array_elder_pl|太 一 符 箓 长 老
trp_moxiu_acolyte|魔 修 小 卒
trp_moxiu_acolyte_pl|魔 修 小 卒
trp_moxiu_cultivator|魔 修 修 士
trp_moxiu_cultivator_pl|魔 修 修 士
trp_moxiu_elder|魔 窟 长 老
trp_moxiu_elder_pl|魔 窟 长 老
trp_moxiu_elite|天 魔 高 手
trp_moxiu_elite_pl|天 魔 高 手
trp_imperial_conscript|皇 庭 征 兵
trp_imperial_conscript_pl|皇 庭 征 兵
trp_imperial_guard|皇 庭 禁 卫
trp_imperial_guard_pl|皇 庭 禁 卫
trp_imperial_elite|皇 庭 精 锐
trp_imperial_elite_pl|皇 庭 精 锐
trp_yao_beast_low|低 阶 妖 兽
trp_yao_beast_low_pl|低 阶 妖 兽
trp_yao_beast_mid|中 阶 妖 兽
trp_yao_beast_mid_pl|中 阶 妖 兽
trp_yao_cultivator|化 形 妖 修
trp_yao_cultivator_pl|化 形 妖 修
trp_yao_elder|大 妖
trp_yao_elder_pl|大 妖
trp_sanxiu_low|低 阶 散 修
trp_sanxiu_low_pl|低 阶 散 修
trp_sanxiu_mid|散 修 修 士
trp_sanxiu_mid_pl|散 修 修 士
trp_sanxiu_veteran|老 散 修
trp_sanxiu_veteran_pl|老 散 修
trp_npc_xiao_lan|萧 澜
trp_npc_xiao_lan_pl|萧 澜
trp_npc_bai_shuang|白 霜
trp_npc_bai_shuang_pl|白 霜
trp_npc_chen_jiuyuan|陈 九 渊
trp_npc_chen_jiuyuan_pl|陈 九 渊
trp_npc_zhen_yue|阵 岳
trp_npc_zhen_yue_pl|阵 岳
trp_npc_yun_tu|云 图
trp_npc_yun_tu_pl|云 图
trp_npc_tie_xiong|铁 熊
trp_npc_tie_xiong_pl|铁 熊
trp_npc_bi_yu|碧 玉
trp_npc_bi_yu_pl|碧 玉
trp_npc_dan_qingzi|丹 青 子
trp_npc_dan_qingzi_pl|丹 青 子
trp_npc_you_ying|幽 影
trp_npc_you_ying_pl|幽 影
trp_npc_mo_you|墨 幽
trp_npc_mo_you_pl|墨 幽
trp_npc_wuming|无 名
trp_npc_wuming_pl|无 名
trp_npc_xue_sha|血 煞
trp_npc_xue_sha_pl|血 煞
trp_npc_gui_mian|鬼 面
trp_npc_gui_mian_pl|鬼 面
trp_npc_ling_xiao|凌 霄
trp_npc_ling_xiao_pl|凌 霄
trp_npc_xuan_su|玄 素
trp_npc_xuan_su_pl|玄 素
trp_npc_ku_chan|枯 禅
trp_npc_ku_chan_pl|枯 禅
trp_npc_langji_zi|浪 迹 子
trp_npc_langji_zi_pl|浪 迹 子
trp_npc_liu_yun|流 云
trp_npc_liu_yun_pl|流 云
trp_npc_nan_hua|南 华
trp_npc_nan_hua_pl|南 华
trp_npc_han_susu|韩 素 素
trp_npc_han_susu_pl|韩 素 素
trp_swadian_merchant_pl|太 清 灵 商
trp_vaegir_merchant_pl|青 岚 坊 商
trp_khergit_merchant_pl|玄 霜 行 商
trp_nord_merchant_pl|天 魔 黑 市 商
trp_rhodok_merchant_pl|人 皇 商 使
trp_sarranid_merchant_pl|妖 海 海 商
trp_town_1_arena_master_pl|问 道 台 执 事
trp_town_1_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_10_arena_master_pl|问 道 台 执 事
trp_town_10_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_11_arena_master_pl|问 道 台 执 事
trp_town_11_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_12_arena_master_pl|问 道 台 执 事
trp_town_12_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_13_arena_master_pl|问 道 台 执 事
trp_town_13_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_14_arena_master_pl|问 道 台 执 事
trp_town_14_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_15_arena_master_pl|问 道 台 执 事
trp_town_15_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_16_arena_master_pl|问 道 台 执 事
trp_town_16_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_17_arena_master_pl|问 道 台 执 事
trp_town_17_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_18_arena_master_pl|问 道 台 执 事
trp_town_18_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_19_arena_master_pl|问 道 台 执 事
trp_town_19_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_2_arena_master_pl|问 道 台 执 事
trp_town_2_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_20_arena_master_pl|问 道 台 执 事
trp_town_20_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_21_arena_master_pl|问 道 台 执 事
trp_town_21_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_22_arena_master_pl|问 道 台 执 事
trp_town_22_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_3_arena_master_pl|问 道 台 执 事
trp_town_3_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_4_arena_master_pl|问 道 台 执 事
trp_town_4_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_5_arena_master_pl|问 道 台 执 事
trp_town_5_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_6_arena_master_pl|问 道 台 执 事
trp_town_6_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_7_arena_master_pl|问 道 台 执 事
trp_town_7_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_8_arena_master_pl|问 道 台 执 事
trp_town_8_tavernkeeper_pl|仙 客 居 掌 柜
trp_town_9_arena_master_pl|问 道 台 执 事
trp_town_9_tavernkeeper_pl|仙 客 居 掌 柜
